spike_length,num_grains,awn_length,awn_density,mean_hue,grain_size_mean,texture_contrast,grain_density,label
2849,2,1964.1445626020432,68506,64.82636469792465,200.85368294635708,58.849058375061986,0.000702000702000702,0
2849,2,1965.5587749481201,68038,64.83906495566839,190.98248953178532,58.54319643141671,0.000702000702000702,0
2627,2,2507.4419001340866,36520,63.763435368897625,203.38287937743192,36.26422127346845,0.0007613247049866769,0
2849,2,1966.1445626020432,68566,64.8417806480283,201.2950852557673,58.8501935302532,0.000702000702000702,0
2849,2,1963.5587749481201,68029,64.83906495566839,190.98248953178532,58.54319822170583,0.000702000702000702,0
2849,2,1966.9729875326157,68011,64.83496530362909,191.34363081617087,58.54188728250225,0.000702000702000702,0
2731,2,851.0773352384567,38824,63.80757755369709,317.2407309322034,52.021783230898954,0.0007323324789454412,0
2731,2,1894.3199713230133,39076,63.81682609906094,308.0213422473644,36.01643026644874,0.0007323324789454412,0
2731,2,851.663122177124,38833,63.81092888227815,317.91295116772824,52.02215628239304,0.0007323324789454412,0
2731,2,1872.4915442466736,39059,63.81682609906094,308.0213422473644,36.01642735722892,0.0007323324789454412,0
2731,2,1895.3199713230133,39091,63.80116014433621,308.8172209332302,36.01712333212191,0.0007323324789454412,0
2915,2,1441.0377900600433,47823,64.19234209659741,205.06612903225806,63.69226485447634,0.0006861063464837049,0
2915,2,1440.866216659546,47627,64.18020578689882,198.6262801596945,31.889077267087867,0.0006861063464837049,0
2992,2,1004.8326027393341,10617,64.81230827737207,398.14265385983634,24.120333723317977,0.0006684491978609625,0
2915,2,1440.8662173748016,47831,64.17921800404808,205.06810035842295,63.6909781960689,0.0006861063464837049,0
2915,2,1440.866216659546,47799,64.18020578689882,198.6262801596945,31.889077267087867,0.0006861063464837049,0
2915,2,1437.623575925827,47644,64.18137577204779,198.9026594820094,31.88864748580749,0.0006861063464837049,0
2992,2,2560.7017838954926,50515,65.90459778921303,278.5145650845386,55.80221355821752,0.0006684491978609625,0
2992,2,2560.1159961223602,50668,65.9170057233184,269.5725552050473,53.3378690681008,0.0006684491978609625,0
2992,2,2560.7017837762833,50544,65.91092180400506,278.6889523033021,55.80242727398047,0.0006684491978609625,0
2992,2,2555.8733555078506,50702,65.9170057233184,269.5725552050473,53.337878243332526,0.0006684491978609625,0
2992,2,2561.2875694036484,50731,65.90565161803131,269.46846669294445,53.337241795552565,0.0006684491978609625,0
2992,2,2327.691677570343,26741,63.67858053318146,257.78663298116675,37.51062503021113,0.0006684491978609625,0
2992,2,2305.0348238945007,26825,63.68534933053976,248.7550975177305,35.12299924002227,0.0006684491978609625,0
2844,2,2344.6702558994293,77269,63.199832173608804,126.5362430301865,68.97724788701127,0.0007032348804500703,0
2992,2,2327.691677570343,26749,63.67634462445628,257.07489693082914,37.510642037957716,0.0006684491978609625,0
2992,2,2306.0348238945007,26859,63.68534933053976,248.7550975177305,35.12299588323018,0.0006684491978609625,0
2992,2,2304.4490374326706,26843,63.673308041100974,248.53631532329496,35.12321743150801,0.0006684491978609625,0
2879,2,794.9087221622467,13936,65.84775414186524,286.3552941176471,26.310687108486146,0.0006946856547412296,0
2879,2,842.3107438087463,13398,65.82601249488674,278.8333680483233,23.972357824190027,0.0006946856547412296,0
2879,2,761.3523732423782,14027,65.84431147577328,286.7209252516599,26.310103026662777,0.0006946856547412296,0
2879,2,841.8965302705765,13379,65.82601249488674,278.8333680483233,23.97235715283161,0.0006946856547412296,0
2879,2,842.3107438087463,13394,65.83426213587693,278.60395421436004,23.972442415350656,0.0006946856547412296,0
2992,2,662.281306385994,19427,83.09298872057477,441.20517783692236,33.89384379996026,0.0006684491978609625,0
2992,2,674.9015823602676,19657,83.09072602377532,438.3379807692308,30.822771783790365,0.0006684491978609625,0
2992,2,2050.6732223033905,52860,62.327094533653415,134.06520747834017,47.15895025950242,0.0006684491978609625,0
2992,2,635.3107438087463,19316,83.09343598889488,440.8861218568665,33.89466240965753,0.0006684491978609625,0
2992,2,669.0020875930786,19628,83.09072602377532,438.3379807692308,30.822770664859668,0.0006684491978609625,0
2992,2,673.2447282075882,19686,83.09218611447471,439.39493975903616,30.82191994185141,0.0006684491978609625,0
2992,2,1429.1555349826813,64481,68.0262811033828,152.94114349775785,70.09628208421879,0.0006684491978609625,0
2992,2,1435.1555342674255,65215,68.02547192642788,148.07475240808574,41.834042772692364,0.0006684491978609625,0
2992,2,1428.1555349826813,64453,68.01273206883644,152.8355972552864,70.0960205901151,0.0006684491978609625,0
2992,2,1433.569747686386,65198,68.02547192642788,148.07475240808574,41.834042772692364,0.0006684491978609625,0
2992,2,1435.1555342674255,64941,68.02347846526598,148.43682850537195,41.83410084519549,0.0006684491978609625,0
2893,2,1387.008351445198,20350,69.58776252345886,273.364527027027,38.29170388976115,0.000691323885240235,0
2893,2,1023.3077784776688,20247,69.58444621509577,264.4886419349567,27.927790031312156,0.000691323885240235,0
2735,2,2152.6277480125427,21900,62.32617212342438,181.00610953523892,29.557948973179677,0.0007312614259597807,0
2893,2,1389.0083513259888,20312,69.59006115481633,273.8781519715688,38.29297432367353,0.000691323885240235,0
2893,2,1032.3077784776688,20206,69.58444621509577,264.4886419349567,27.92779226917355,0.000691323885240235,0
2893,2,1023.3077784776688,20145,69.58704983201767,264.00815660685157,27.92672827797461,0.000691323885240235,0
2806,2,2122.802289247513,53610,63.51921945328286,253.90475326560232,55.579622213191215,0.0007127583749109052,0
2806,2,2048.5049510002136,54145,63.50134472546489,245.0092787114846,63.014692678970725,0.0007127583749109052,0
2806,2,2123.145434498787,53631,63.5229939607354,254.1363718903214,55.580900143939246,0.0007127583749109052,0
2806,2,2049.3333780765533,54152,63.50134472546489,245.0092787114846,63.01469558819054,0.0007127583749109052,0
2806,2,2049.0907374620438,54203,63.517919193934965,245.221832836867,63.01607220862596,0.0007127583749109052,0
2992,2,1803.3544610738754,54096,73.65554582078214,241.64888579387187,83.68976549898042,0.0006684491978609625,0
2992,2,1856.5230683088303,54113,73.6452991417788,236.42022073852024,44.85993516467974,0.0006684491978609625,0
2802,2,1181.345233798027,24337,62.26333840513924,271.8014184397163,36.56995196654308,0.0007137758743754461,0
2992,2,1804.5260339975357,54158,73.6572245175593,242.22099678905485,83.6889956746615,0.0006684491978609625,0
2992,2,1855.5230683088303,54049,73.6452991417788,236.42022073852024,44.859916814216334,0.0006684491978609625,0
2992,2,1856.5230683088303,54160,73.65223387041966,236.9681780934171,44.86032354552435,0.0006684491978609625,0
2629,2,1596.9789147377014,31634,67.4097741002035,321.7747729149463,51.788090638757254,0.0007607455306200076,0
2629,2,1609.7068375349045,32196,67.40950706300879,316.21992290525463,38.466287960842806,0.0007607455306200076,0
2629,2,1609.1210500001907,31739,67.4071165530199,322.0384297520661,51.787453072046596,0.0007607455306200076,0
2629,2,1608.8784104585648,32174,67.40950706300879,316.21992290525463,38.46631682925476,0.0007607455306200076,0
2628,2,1610.8784104585648,32259,67.40147561776821,316.2227632379793,38.46768170091787,0.00076103500761035,0
2992,2,1923.5495414733887,42208,66.28571925458226,262.3387026556378,54.851438228759555,0.0006684491978609625,0
2992,2,1921.1353294849396,42347,66.27525284107189,257.7414456800684,57.25064573490473,0.0006684491978609625,0
2649,2,3037.3375368118286,30826,63.5791953099008,140.2606958386122,39.0804602922826,0.0007550018875047187,0
2733,2,1193.465071797371,27234,63.20822609335309,194.92910737386805,42.41777873458785,0.0007317965605561653,0
2992,2,1917.47847366333,42155,66.28085746338255,262.0508806262231,54.85049821508175,0.0006684491978609625,0
2992,2,1921.9637560844421,42337,66.27525284107189,257.7414456800684,57.25065558149486,0.0006684491978609625,0
2992,2,1920.135330080986,42383,66.27975817062607,257.4152071764203,57.25078515366947,0.0006684491978609625,0
2992,2,1531.2480350732803,13841,63.4859681632327,413.16564417177915,24.740795676093725,0.0006684491978609625,0
2992,2,1277.2165043354034,13829,63.49364528778418,387.7927063339731,15.245648142843587,0.0006684491978609625,0
2992,2,1530.8338208198547,13836,63.48928548760367,411.15181115181116,24.73958532875974,0.0006684491978609625,0
2992,2,1274.2165043354034,13823,63.49364528778418,387.7927063339731,15.245648814202005,0.0006684491978609625,0
2992,2,1271.1454365253448,13849,63.483121856828525,388.3848519800077,15.24647514452109,0.0006684491978609625,0
2992,2,1502.408285856247,46417,66.84764554964319,202.36767819336626,50.06238038630859,0.0006684491978609625,0
2992,2,1709.9696855545044,46450,66.85269223661695,197.71953111532494,40.324863736619825,0.0006684491978609625,0
2313,2,611.724956035614,11069,61.7625261399374,224.77277676951,23.146253529107423,0.0008646779074794639,0
2992,2,1501.408285856247,46417,66.8511911639706,202.58495231367007,50.06174606449696,0.0006684491978609625,0
2992,2,1708.969685435295,46388,66.85269223661695,197.68562564632884,40.32487604485748,0.0006684491978609625,0
2992,2,1709.9696855545044,46388,66.84621607789362,197.31257526234302,40.325682793889385,0.0006684491978609625,0
2992,2,863.2194684743881,27201,63.90860932543717,260.6398458202843,42.03282595793894,0.0006684491978609625,0
2992,2,867.6631206274033,27653,63.918990702370486,250.9710044073301,29.45341801997605,0.0006684491978609625,0
2992,2,857.1483999490738,27236,63.91359614884205,261.46302561623975,42.03451464814553,0.0006684491978609625,0
2992,2,866.6631206274033,27650,63.918990702370486,250.9710044073301,29.453420481623578,0.0006684491978609625,0
2992,2,867.6631208658218,27654,63.89573160814477,250.3874103216848,29.45353964774272,0.0006684491978609625,0
2905,2,2020.1433469057083,56413,64.3672278638324,181.2155172413793,59.960758317235666,0.0006884681583476765,0
2905,2,2153.067226290703,56637,64.37534211062348,176.20575676103115,29.77259814812494,0.0006884681583476765,0
2992,2,2260.963758468628,34454,62.55241296475308,196.99924376102848,41.94308312849442,0.0006684491978609625,0
2905,2,2024.385987520218,56320,64.35992079256833,181.5078201368524,59.95852638617611,0.0006884681583476765,0
2905,2,2151.6530128717422,56642,64.37534211062348,176.20575676103115,29.772600162200188,0.0006884681583476765,0
2905,2,2153.067226290703,56726,64.36712617829254,175.67912330495113,29.77258416149124,0.0006884681583476765,0
2021,2,2998.8379875421524,36815,62.525482183793095,186.5157864523536,35.12920964106493,0.0009896091044037606,0
2019,2,2998.423775434494,36949,62.525182075828006,183.82121640735502,49.83993875420941,0.0009905894006934125,0
2019,2,2998.8379875421524,36732,62.5281846908807,186.99913669064748,35.1284902805204,0.0009905894006934125,0
2019,2,2998.5953483581543,36834,62.525182075828006,183.82121640735502,49.83993987314011,0.0009905894006934125,0
2019,2,2998.4237753152847,37104,62.516537470341845,184.0291702067403,49.83933229377212,0.0009905894006934125,0
2990,2,1446.5727157592773,19859,75.09332648498417,256.51152815013404,26.921117288105854,0.0006688963210702341,0
2990,2,1453.3717048168182,19902,75.0858024501116,248.51549783549783,36.64221866501722,0.0006688963210702341,0
2706,2,639.0264729261398,9915,66.59551378072109,368.62753155268564,26.602160274737763,0.0007390983000739098,0
2990,2,1447.7442886829376,19769,75.0894173308125,257.02041547277935,26.92145945711272,0.0006688963210702341,0
2990,2,1454.3717048168182,19880,75.0858024501116,248.51549783549783,36.64222135045089,0.0006688963210702341,0
2990,2,1459.2711995840073,19929,75.08183427702095,247.81954757382144,36.64042043149548,0.0006688963210702341,0
2939,2,1936.760661125183,89662,85.4197798784027,187.1276859039262,123.18091184795435,0.0006805035726437564,0
2839,2,572.8204077482224,11152,88.53331478379222,370.7422222222222,24.358885719579852,0.0007044734061289186,0
2992,2,1664.4650719165802,43842,70.17031082464588,253.2365491651206,51.09453039821401,0.0006684491978609625,0
2992,2,1383.2266068458557,79164,69.1894853051612,169.44600431965443,77.92912827242472,0.0006684491978609625,0
2992,2,2468.3455659151077,70786,73.41537279381721,226.24652198107958,75.41413370595217,0.0006684491978609625,0
2992,2,1770.279558300972,57118,66.69213574771894,226.86062246278755,53.46536506680464,0.0006684491978609625,0
2920,2,3965.8980773687363,77926,65.49432193062758,187.9015271195366,65.84548652449384,0.0006849315068493151,0
2992,2,1185.8792852163315,38724,67.72003167771128,220.32069038994246,56.85845258150739,0.0006684491978609625,0
2854,2,1558.8721451759338,35828,63.172956352652996,219.98541266794626,54.60696160635483,0.000700770847932726,0
2849,2,1956.1445636749268,67595,64.8425772388601,217.86210640608036,58.403211599641224,0.000702000702000702,0
2731,2,1275.1463105678558,38670,63.79395577264811,338.6239751201583,51.66271423047106,0.0007323324789454412,0
2915,2,1405.2093632221222,47576,64.13459244854602,213.7826980568012,63.27271451691733,0.0006861063464837049,0
2992,2,2559.287569642067,50180,65.91903602131053,290.81344394809616,55.4466482654784,0.0006684491978609625,0
2992,2,2343.419600248337,26613,63.65917106772533,270.4897565678477,37.18474866131132,0.0006684491978609625,0
2879,2,730.9675974845886,13362,65.8131860232318,305.11169364030087,25.992019338703006,0.0006946856547412296,0
2992,2,736.4163012504578,19300,83.11386064203286,468.859604011314,33.564478940829154,0.0006684491978609625,0
2992,2,1431.7413214445114,64176,67.97804172930468,164.3873154564628,69.62784309100576,0.0006684491978609625,0
2893,2,1043.7930583953857,20119,69.58291401822719,291.3037450486136,37.960291051776956,0.000691323885240235,0
2806,2,2042.5760118961334,53634,63.535252087444476,265.4146433990895,55.19439742449009,0.0007127583749109052,0
2992,2,1770.170695900917,53515,73.69143002491549,252.42368689073186,83.24528695201488,0.0006684491978609625,0
2629,2,1595.3220601081848,31717,67.41626004175478,336.1786022433132,51.41984998719943,0.0007607455306200076,0
2992,2,1914.8926879167557,42429,66.32916740115262,278.00484429065745,54.45723704233497,0.0006684491978609625,0
2992,2,1533.1769651174545,13692,63.4878106219123,443.5990338164251,24.47410413932746,0.0006684491978609625,0
2992,2,1501.2631795406342,45631,66.87778657143467,217.94639802318952,49.75587337911699,0.0006684491978609625,0
2992,2,866.8346934318542,27193,63.87688954207081,284.52788006312466,41.66254661465281,0.0006684491978609625,0
2905,2,2032.6996953487396,55791,64.3310458532047,191.43272039869393,59.56528322821354,0.0006884681583476765,0
2019,2,2997.2522023916245,36627,62.55667597113013,195.49864580198616,34.78014119562668,0.0009905894006934125,0
2990,2,1176.4061955213547,19338,75.13093857836846,277.37683681361176,26.58864974604749,0.0006688963210702341,0
2992,2,1982.8489686250687,72858,63.43450730677086,182.25469595670168,57.40785169334496,0.0006684491978609625,1
1941,2,2562.1739963293076,22059,61.02159536130095,242.04333455747337,20.642582876958805,0.0010303967027305513,1
2992,2,1472.2266029119492,57382,63.426343120992186,143.6835075493612,56.0948456009911,0.0006684491978609625,1
2688,2,1002.202220916748,11467,61.99593473323042,208.75815288285938,22.866584298448355,0.000744047619047619,1
2670,2,0.0,0,101.92529587668754,340.17324561403507,6.54438406445757,0.000749063670411985,1
2553,2,0.0,0,57.87541955632676,309.0961038961039,8.24819012959903,0.0007833920877399138,1
2896,2,2260.5049414634705,53398,66.9141314555831,186.5759211016003,36.520008383028774,0.0006906077348066298,1
2494,2,2072.723198413849,25157,65.2163400516875,253.7483345669874,24.322419432514156,0.0008019246190858059,1
2992,2,3013.7556039094925,52781,79.03918409742569,217.09511228533685,72.76681025531312,0.0006684491978609625,1
2992,2,2432.931350708008,116205,62.70466756418467,122.29061431565016,105.51718677549236,0.0006684491978609625,1
2992,2,3212.470457315445,74080,63.65205049583306,127.34980862040273,66.68178920151314,0.0006684491978609625,1
2992,2,2216.863247156143,56055,63.56293949071349,164.6049243643386,83.51673047555451,0.0006684491978609625,1
2992,2,2655.7038708925247,100030,62.91728214112629,118.81587480614691,92.59817665767345,0.0006684491978609625,1
2992,2,1313.7737307548523,29777,63.00796817460497,221.76499356499357,43.43311379167122,0.0006684491978609625,1
2624,2,2068.6420320272446,39208,62.09853579402933,135.297816132441,45.74764800767676,0.0007621951219512195,1
2992,2,1207.967598080635,12940,64.08468404202016,173.2908105022831,28.826653018695982,0.0006684491978609625,1
2992,2,1221.0235069990158,50767,69.66563054576615,149.16261705897242,62.356443205763306,0.0006684491978609625,1
2992,2,2128.772847890854,72941,63.487254309273695,171.65942137610554,57.857589997833756,0.0006684491978609625,1
2992,2,2125.0154877901077,73584,63.49125400883525,166.95640763959761,46.16907255415177,0.0006684491978609625,1
2992,2,2128.8439160585403,72991,63.49073595529983,171.8138034508627,57.85883525580546,0.0006684491978609625,1
2992,2,2126.601274251938,73572,63.49125400883525,166.95640763959761,46.16907255415177,0.0006684491978609625,1
2992,2,2122.530206680298,73400,63.49350649819971,166.8324592074592,46.170358205521616,0.0006684491978609625,1
1941,2,2964.1933277845383,21916,61.03164039649912,230.8186274509804,20.94598574661322,0.0010303967027305513,1
2858,2,0.0,0,96.83288238778228,303.6000944287063,3.994941873788198,0.0006997900629811056,1
1940,2,3413.077666401863,22557,61.02740190544815,224.83731241473396,30.70485841946116,0.0010309278350515464,1
1941,2,2487.9607911109924,21941,61.02694199873076,230.49825174825176,20.945436799213706,0.0010303967027305513,1
1940,2,3413.491879940033,22559,61.02740190544815,224.83731241473396,30.704858195675023,0.0010309278350515464,1
1940,2,3412.9060932397842,22594,61.02666709450457,224.2234693877551,30.703330631488686,0.0010309278350515464,1
2992,2,1499.1971662044525,58757,63.4998244745073,134.0276198212835,56.53996059573661,0.0006684491978609625,1
2992,2,1470.1555352210999,58500,63.500645884847486,129.50313971742543,36.37273472480571,0.0006684491978609625,1
2992,2,1499.6113797426224,58802,63.503674055980696,134.17606397397668,56.53948292422244,0.0006684491978609625,1
2992,2,1470.1555352210999,58492,63.500645884847486,129.51982205940075,36.37274121460375,0.0006684491978609625,1
2992,2,1470.1555353403091,58547,63.51091173796776,129.46848025111169,36.37185904964292,0.0006684491978609625,1
2688,2,913.7341874837875,11548,62.03817434552398,191.68455089820358,23.154002571750315,0.000744047619047619,1
2922,2,1946.9364075660706,64582,61.061138244434055,148.90120060030014,48.02809590220725,0.0006844626967830253,1
2688,2,912.8346897363663,11656,62.03311522138634,185.18787598334106,21.100270848364303,0.000744047619047619,1
2688,2,917.3199746608734,11611,62.04087407662411,191.27198852772466,23.153856886973678,0.000744047619047619,1
2688,2,914.8346897363663,11653,62.03311522138634,185.18787598334106,21.100275771659362,0.000744047619047619,1
2688,2,912.8346900939941,11607,62.03918868356896,185.18602498843129,21.100528649996686,0.000744047619047619,1
2670,2,0.0,0,101.94107675235125,327.1623616236162,6.793642325299112,0.000749063670411985,1
2670,2,0.0,0,101.93641732448425,300.52590799031475,4.735985840603399,0.000749063670411985,1
2670,2,0.0,0,101.9343895909359,326.6584210526316,6.793638520934745,0.000749063670411985,1
2670,2,0.0,0,101.93641732448425,300.52590799031475,4.735978903233084,0.000749063670411985,1
2670,2,0.0,0,101.93430307985737,298.3668269230769,4.738921131498525,0.000749063670411985,1
2553,2,0.0,0,57.91886967320442,282.9698890649762,8.501381431837427,0.0007833920877399138,1
2852,2,2384.942336320877,53015,65.56616627006409,153.5313674472391,44.28527261179908,0.0007012622720897616,1
2553,2,0.0,0,57.91113341679081,270.62675255778703,8.825969016361453,0.0007833920877399138,1
2553,2,0.0,0,57.916391589050015,283.18953211736715,8.501028632988941,0.0007833920877399138,1
2553,2,0.0,0,57.91113341679081,270.62675255778703,8.82596722607234,0.0007833920877399138,1
2553,2,0.0,0,57.92068638093144,271.55703422053233,8.82622334930868,0.0007833920877399138,1
2896,2,2328.6887106895447,53746,66.9781206795644,174.6195368274421,36.902078346632194,0.0006906077348066298,1
2897,2,2324.1029241085052,54156,66.98433798011827,172.5264969029594,56.872709548865046,0.0006903693476009665,1
2896,2,2331.6887114048004,53721,66.96855065631904,174.8615518744551,36.90262438481191,0.0006906077348066298,1
2897,2,2324.517137646675,54166,66.9843454453327,172.5264969029594,56.87270887750663,0.0006903693476009665,1
2897,2,2322.6887100934982,54320,66.98048127039888,172.2896907216495,56.87388330716528,0.0006903693476009665,1
2494,2,1479.7556025981903,25667,65.232982055306,246.46010064701653,24.64121509607586,0.0008019246190858059,1
2992,2,2377.2825174331665,84851,64.77387013747501,107.8187786259542,77.55593680010885,0.0006684491978609625,1
2494,2,2074.622696042061,25457,65.24230143989851,241.58879492600423,25.012941328645162,0.0008019246190858059,1
2494,2,2073.380056619644,25689,65.24157880306804,246.54836389787846,24.641397034207053,0.0008019246190858059,1
2494,2,2071.622696042061,25428,65.24230143989851,241.58879492600423,25.012946923298642,0.0008019246190858059,1
2494,2,2075.62269616127,25443,65.23480088013163,242.1910985517485,25.013205843861723,0.0008019246190858059,1
2992,2,3018.755604147911,52685,79.0207734532905,206.94222160044768,73.30679446048744,0.0006684491978609625,1
2992,2,3018.412458062172,53238,79.01397262952179,201.80013642564802,59.0798891900553,0.0006684491978609625,1
2992,2,3020.341390609741,52679,79.01458521460641,207.60954385964914,73.30723039588662,0.0006684491978609625,1
2992,2,3004.098749756813,53273,79.01397262952179,201.80013642564802,59.07988941384144,0.0006684491978609625,1
2992,2,3017.998244524002,53192,79.02525232353798,201.60774158375358,59.08034571377932,0.0006684491978609625,1
2992,2,2433.830846309662,116368,62.7495937717655,114.57696280991736,106.10278665214145,0.0006684491978609625,1
2562,2,1836.7017804384232,67959,61.99903077102704,109.6456338028169,55.56344751051348,0.00078064012490242,1
2992,2,2508.904008746147,116991,62.757160831250246,111.26334269662921,65.36941217199666,0.0006684491978609625,1
2992,2,2432.1739925146103,116632,62.76450442663194,114.22389289392379,106.1007017485754,0.0006684491978609625,1
2992,2,2509.489795088768,116964,62.757160831250246,111.26334269662921,65.36932489540236,0.0006684491978609625,1
2992,2,2434.4460690021515,116957,62.7470489097487,111.4525173349412,65.36872425340466,0.0006684491978609625,1
2992,2,3220.541525244713,74642,63.70573014183264,119.62628946545796,67.13672258933096,0.0006684491978609625,1
2992,2,3257.3405143022537,74661,63.714578263468695,117.25003830243604,49.14643334127028,0.0006684491978609625,1
2992,2,3218.298884153366,74687,63.71478594996379,119.75449851353466,67.13622142027216,0.0006684491978609625,1
2992,2,3259.1689413785934,74671,63.714578263468695,117.25003830243604,49.14644005485446,0.0006684491978609625,1
2992,2,3257.754727959633,74649,63.715155761937375,117.39591961957355,49.14676566368702,0.0006684491978609625,1
2992,2,2155.9869309663773,56493,63.61024038446642,158.3203838415106,84.06023103233441,0.0006684491978609625,1
2992,2,1566.677398443222,62306,62.685667512642276,206.26257668711656,56.23064663900073,0.0006684491978609625,1
2992,2,2237.904877305031,56709,63.61303523091048,154.2109151213629,33.31778761889758,0.0006684491978609625,1
2992,2,2156.401144504547,56384,63.60578211145031,158.27231935633606,84.06234737785306,0.0006684491978609625,1
2992,2,2242.9048771858215,56760,63.61303523091048,154.2110658827077,33.317769939792576,0.0006684491978609625,1
2992,2,2237.9048771858215,56725,63.60491660518434,154.1425557564798,33.31831452336238,0.0006684491978609625,1
2992,2,2656.532297849655,100905,62.98285634516912,112.36381815757899,93.10769875789742,0.0006684491978609625,1
2992,2,2658.3607251644135,100506,62.980152493915995,108.65119876256767,50.61783895543792,0.0006684491978609625,1
2992,2,2655.946511387825,100886,62.986238342238046,112.36395147313692,93.10695075272706,0.0006684491978609625,1
2992,2,2658.3607251644135,100597,62.980152493915995,108.65119876256767,50.61785641075677,0.0006684491978609625,1
2992,2,2656.5322980880737,100508,62.982449145557716,108.9306022227966,50.61801082319284,0.0006684491978609625,1
2992,2,1135.3250232934952,30090,63.05923237745479,214.55453187250995,43.780266180185436,0.0006684491978609625,1
2886,2,1909.1912486553192,43223,63.54749219112797,156.13626075147124,41.07222015095719,0.000693000693000693,1
2992,2,1195.8132697343826,30479,63.06827192960636,208.4267053701016,17.137952406059057,0.0006684491978609625,1
2992,2,1138.5676637887955,30081,63.06245203322054,214.39188852948496,43.78125945496438,0.0006684491978609625,1
2992,2,1204.7127645015717,30464,63.06827192960636,208.4267053701016,17.137958448284813,0.0006684491978609625,1
2992,2,1195.8132697343826,30374,63.060863748114514,208.4245283018868,17.137944573544186,0.0006684491978609625,1
2624,2,2066.8136051893234,40136,62.185320095752346,124.24316895715441,46.11621314913645,0.0007621951219512195,1
2624,2,2065.399390935898,40437,62.18445771781158,119.74364968053608,38.43713052908415,0.0007621951219512195,1
2624,2,2067.813605070114,40122,62.18656688426826,124.24381568310429,46.11637595355274,0.0007621951219512195,1
2624,2,2067.2278180122375,40429,62.18445771781158,119.74364968053608,38.437116206771236,0.0007621951219512195,1
2624,2,2067.2278180122375,40510,62.18642044882761,119.58107687519453,38.4368707133765,0.0007621951219512195,1
2992,2,1210.8670927286148,13190,64.10542381064914,169.06681514476614,29.11967590396173,0.0006684491978609625,1
2956,2,1502.8367756605148,36057,61.85743510613979,214.1851745024517,54.969625059750896,0.0006765899864682003,1
2992,2,1925.903670668602,13310,64.10175620679207,163.83409765308875,10.28204460863385,0.0006684491978609625,1
2992,2,1208.2102385759354,13189,64.10887737019279,168.78627015008337,29.118862329452583,0.0006684491978609625,1
2992,2,1925.5605248212814,13311,64.10175620679207,163.83409765308875,10.28204460863385,0.0006684491978609625,1
2992,2,1925.903670668602,13287,64.10362384169855,163.43487621097955,10.281942674047432,0.0006684491978609625,1
2992,2,1029.4965941905975,51298,69.6967377874519,139.8212760910816,62.77064147401664,0.0006684491978609625,1
2992,2,1035.7148510217667,51631,69.68794083590988,134.95283882783883,36.27775026451522,0.0006684491978609625,1
2992,2,1029.4965941905975,51391,69.69391395234179,139.82198766603415,62.77039419033281,0.0006684491978609625,1
2992,2,1034.1290646791458,51606,69.68794083590988,134.95283882783883,36.277723186392365,0.0006684491978609625,1
2992,2,1035.7148510217667,51700,69.69160316815328,135.03023708624443,36.27653879825053,0.0006684491978609625,1
2858,2,0.0,0,96.86087328116548,276.26503436426117,4.229209931986917,0.0006997900629811056,1
2992,2,1038.1736608743668,16538,63.11283043106942,283.97177208572924,30.313640078486277,0.0006684491978609625,1
2354,2,832.7300097942352,7928,60.435781779610956,226.7143600416233,15.92680347011739,0.0008496176720475786,1
2857,2,0.0,0,96.85970046127326,257.59511413696436,4.5967974636974125,0.0007000350017500875,1
2858,2,0.0,0,96.85407081214616,277.10081861266696,4.22867284525278,0.0006997900629811056,1
2857,2,0.0,0,96.85970046127326,257.59511413696436,4.596796792338995,0.0007000350017500875,1
2857,2,0.0,0,96.86108826339826,256.97962445065923,4.599801009365002,0.0007000350017500875,1
2923,2,1774.5617314577103,65040,61.16645280155614,138.0709647495362,48.44731391734951,0.0006842285323297981,1
2923,2,2029.43387901783,65300,61.16200142820241,132.30777777777777,31.350163542910547,0.0006842285323297981,1
2923,2,1769.7333047389984,65366,61.1604768015408,138.00579508576726,48.447729376316985,0.0006842285323297981,1
2923,2,2031.2623060941696,65310,61.16200142820241,132.30777777777777,31.350163542910547,0.0006842285323297981,1
2923,2,2031.2623060941696,65304,61.164873416336015,132.25144380275432,31.3504962010065,0.0006842285323297981,1
2852,2,2386.5991904735565,53097,65.59134463463779,147.5892733083229,44.696319076067596,0.0007012622720897616,1
2992,2,1602.7859202623367,29839,60.60096090717904,95.92265978050355,40.47297178146299,0.0006684491978609625,1
2852,2,2744.54745554924,53647,65.58342455761158,142.78276650087378,54.40275138344592,0.0007012622720897616,1
2852,2,2388.5991904735565,53215,65.58858426583974,147.32191400832178,44.69707189263994,0.0007012622720897616,1
2852,2,2744.1332420110703,53633,65.58342455761158,142.78276650087378,54.40274936937067,0.0007012622720897616,1
2852,2,2744.54745554924,53593,65.58224007599256,142.87974172719936,54.40247400052635,0.0007012622720897616,1
2992,2,2377.2825170755386,85674,64.83775499634453,103.01575262543757,78.02601211757187,0.0006684491978609625,1
2992,2,2376.868303537369,85248,64.8378030252563,100.82997858672377,35.50960456541626,0.0006684491978609625,1
2992,2,2375.454089999199,85767,64.83386059391968,103.18144631117605,78.02746706315604,0.0006684491978609625,1
2992,2,2378.6967306137085,85257,64.8378030252563,100.82997858672377,35.509607250849946,0.0006684491978609625,1
2992,2,2378.2825170755386,85213,64.83029629839744,100.68652886671418,35.50973010944037,0.0006684491978609625,1
